,leage,game,view,length,real_time,duration,chat
106954,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22604.447,THE ONLY TIME NA CAN MALD ON EU IS WHEN EU IS NOT PLAYING LUL THE ONLY TIME NA CAN MALD ON EU IS WHEN EU IS NOT PLAYING LUL
106955,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22604.457000000002,hahahaha
106956,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22604.498,O
106957,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22604.542,NA 000
106958,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22604.647999999997,LuL NA LuL Happy LuL With LuL Wins LuL Against LuL Wildcard LuL Teams LuL
106959,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22604.777000000002,O(()o)
106960,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22604.79,LUL
106961,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22604.793999999998,O O O
106962,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22604.827,O WeirdChamp
106963,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22604.865,O
106964,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22604.912999999997,OOO
106965,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:18,22605.001,O O O O
106966,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:19,22605.328999999998,O O O
106967,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:19,22605.545,O
106968,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:19,22605.596,ILLUMINATI monkaS
106969,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:19,22605.624,O
106970,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:19,22605.691000000003,USELESS CIRCLES LUL
106971,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:19,22605.709,TTours \
106972,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:19,22605.904,O O O O
106973,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:19,22605.979,O O O
106974,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:19,22606.097,⭕
106975,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:19,22606.182999999997,OOOO
106976,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.302000000003,⭕
106977,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.325,??? LULW
106978,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.361,O O O O
106979,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.367000000002,NA <3 EU
106980,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.391,EU 4Head NEEDS 4Head 44 COUNTRIES 4Head TO 4Head COMPETE 4Head EU 4Head NEEDS 4Head 44 COUNTRIES 4Head TO 4Head COMPETE 4Head
106981,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.392000000003,LUL
106982,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.414,VENN DIAGRAMS
106983,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.422000000002,OwO
106984,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.481,PogChamp Hey Chat! PogChamp I noticed most teams PogChamp have skins for their region PogChamp SKT for Korea PogChamp TPA for LMS PogChamp FNC for Europe PogChamp IG for LPL LUL Where can I find LUL the NA skins LUL .
106985,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.582000000002,DEGENERATE CIRCLES LUL
106986,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.586,OOO
106987,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.595,gumiDab gumiDab gumiDab
106988,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22606.646,OwO
106989,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:20,22607.082000000002,O O O
106990,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:21,22607.416,eu mark
106991,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:21,22607.457000000002,NA ELECTED A YELLOW MAN EleGiggle NA ELECTED A YELLOW MAN EleGiggle
106992,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:21,22607.502,SELL BOOTS Pog
106993,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:21,22607.551,OOO
106994,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:21,22607.745,TheIlluminati TheIlluminati TheIlluminati
106995,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:21,22607.757,000
106996,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:21,22607.796000000002,TURKEY LITERALLY 5%EU 95% ASIA LUL
106997,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:21,22607.802000000003,KEKW
106998,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:21,22607.935,CG rolling around at the speed of sound.
106999,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:21,22608.2,NA CIRCLE OMEGALUL
107000,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.35,OOO
107001,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.362999999998,O
107002,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.386000000002,O
107003,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.424,O O O
107004,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.456000000002,O?
107005,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.523999999998,ooo
107006,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.537,PepeLaugh
107007,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.621,OLYMPIC GAMES
107008,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.644,⭕
107009,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.7,O
107010,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.787,⭕
107011,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.828999999998,3 CLOUDS KreyGasm
107012,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.925,LULW
107013,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22608.929,That's a mickey WeirdChamp
107014,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22609.111,O O O
107015,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:22,22609.293999999998,PROFESSOINAL CASTERS OMEGALUL
107016,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.386000000002,OOOOO
107017,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.412999999997,0 0
107018,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.416,????
107019,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.42,ooooo
107020,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.447,O O O
107021,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.517000000003,O O O O O
107022,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.593999999997,⭕
107023,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.652000000002,?????
107024,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.73,D:
107025,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.737999999998,haHAA
107026,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.782000000003,????????????
107027,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.842,OMEGALUL
107028,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22609.87,LULW
107029,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22610.004,⭕
107030,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22610.036,O
107031,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22610.054,O O O O O O O
107032,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:23,22610.202,amp tome Pog
107033,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:25,22611.313,KAPPAPRIDE
107034,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:25,22611.433999999997,O O O
107035,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:25,22611.45,LULW 0-10 IN GROUPS LULW FASTEST B05 LOSS TO EU LULW NEVER WON WORLDS LULW IRRELEVANT SINCE S1 LULW OBSESSED WITH EU LULW TSM XD LULW NA OMEGALUL Clap
107036,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:25,22611.591,OOO
107037,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:25,22611.947,👁️ 👄 👀
107038,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:25,22611.972999999998,acieGG EU LOST TO JAPAN O
107039,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:25,22612.092999999997,o
107040,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:25,22612.097,O
107041,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:25,22612.226000000002,OOOO
107042,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:26,22612.347,O o O
107043,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:26,22612.404,O O O
107044,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:26,22612.436,SO BAD PLACED xDD
107045,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:26,22612.885,KEKW
107046,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:26,22613.112999999998,o o o o
107047,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:26,22613.232000000004,O O O O
107048,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:27,22613.402000000002,NA CHAT LULW
107049,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:27,22613.648999999998,OO
107050,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:27,22613.778,EU PRODUCTION
107051,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:27,22613.967,OOO
107052,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:27,22613.99,O O O
107053,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:27,22614.012000000002,0000
107054,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:27,22614.061,Youtube UNIBYRUS TV
107055,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:28,22614.825,O O O
107056,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:28,22614.873,OOO
107057,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:28,22614.927000000003,O O O
107058,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:28,22614.961,⭕ W ⭕
107059,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:28,22614.961,O w O
107060,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:28,22614.972,O O O O O
107061,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:28,22615.071,OOOOOOOOOO
107062,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:28,22615.124,MAGE ITEMS EleGiggle
107063,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:28,22615.145,HOLO HOLO HOLO
107064,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:28,22615.192000000003,⭕
107065,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:28,22615.283,ehhhh
107066,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:29,22615.411,?
107067,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:29,22615.502999999997,lolharO lolharO lolharO
107068,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:29,22615.772,:0
107069,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:29,22615.972,O O O
107070,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:29,22616.021,audi refference
107071,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:29,22616.078999999998,???
107072,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:30,22616.369,better than jatts circle
107073,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:30,22616.482999999997,OOO
107074,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:30,22616.644,O
107075,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:30,22616.662,LUL LUL
107076,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:30,22616.726000000002,OOOOO
107077,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:31,22617.306,O O O O O
107078,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:03:31,22617.314,OMEGALUL
